n	features	TSS	database	col1	col2
0	Gini	chr8:18385300:18387301:+:NAT2;XM_017012938.2;mRNA:gini	cPE	"#996666"	"#003262"
1	TSS coverage	chr8:18385300:18387301:+:NAT2;XM_017012938.2;mRNA:gini	dbPEC	"#996666"	"#339900"
1	TSS coverage	chr8:18385300:18387301:+:NAT2;XM_017012938.2;mRNA:gini	GeneCards	"#996666"	"orange"
1	Gini	chr1:63522224:63524225:-:ITGB3BP,ITGB3BP,ITGB3BP,ITGB3BP,ITGB3BP,ITGB3BP,ITGB3BP,ITGB3BP,ITGB3BP,ITGB3BP,ITGB3BP,ITGB3BP;NM_001206739.2,NM_001347145.2,NM_001347147.2,NM_001347148.2,NM_014288.5,XM_017000853.3,XM_017000854.3,XM_024446041.2,XM_047416576.1,XM_047416577.1,XM_047416578.1,XM_047416579.1;mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr1:63522224:63524225:-:ITGB3BP,ITGB3BP,ITGB3BP,ITGB3BP,ITGB3BP,ITGB3BP,ITGB3BP,ITGB3BP,ITGB3BP,ITGB3BP,ITGB3BP,ITGB3BP;NM_001206739.2,NM_001347145.2,NM_001347147.2,NM_001347148.2,NM_014288.5,XM_017000853.3,XM_017000854.3,XM_024446041.2,XM_047416576.1,XM_047416577.1,XM_047416578.1,XM_047416579.1;mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr1:63522224:63524225:-:ITGB3BP,ITGB3BP,ITGB3BP,ITGB3BP,ITGB3BP,ITGB3BP,ITGB3BP,ITGB3BP,ITGB3BP,ITGB3BP,ITGB3BP,ITGB3BP;NM_001206739.2,NM_001347145.2,NM_001347147.2,NM_001347148.2,NM_014288.5,XM_017000853.3,XM_017000854.3,XM_024446041.2,XM_047416576.1,XM_047416577.1,XM_047416578.1,XM_047416579.1;mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA:gini	GeneCards	"#996666"	"orange"
0	Gini	chr2:64103747:64105748:-:PELI1;XM_047445140.1;mRNA:gini	cPE	"#996666"	"#003262"
1	TSS coverage	chr2:64103747:64105748:-:PELI1;XM_047445140.1;mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr2:64103747:64105748:-:PELI1;XM_047445140.1;mRNA:gini	GeneCards	"#996666"	"orange"
0	Gini	chr17:4640677:4642678:-:ALOX15;NM_001140.5;mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr17:4640677:4642678:-:ALOX15;NM_001140.5;mRNA:gini	dbPEC	"#996666"	"#339900"
1	TSS coverage	chr17:4640677:4642678:-:ALOX15;NM_001140.5;mRNA:gini	GeneCards	"#996666"	"orange"
0	Gini	chr3:119659588:119661589:-:POPDC2,POPDC2,POPDC2,POPDC2;NM_001308333.2,NM_001369919.2,NM_022135.4,XM_047448703.1;mRNA,mRNA,mRNA,mRNA:gini	cPE	"#996666"	"#003262"
1	TSS coverage	chr3:119659588:119661589:-:POPDC2,POPDC2,POPDC2,POPDC2;NM_001308333.2,NM_001369919.2,NM_022135.4,XM_047448703.1;mRNA,mRNA,mRNA,mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr3:119659588:119661589:-:POPDC2,POPDC2,POPDC2,POPDC2;NM_001308333.2,NM_001369919.2,NM_022135.4,XM_047448703.1;mRNA,mRNA,mRNA,mRNA:gini	GeneCards	"#996666"	"orange"
1	Gini	chr12:48121646:48123647:+:PFKM,PFKM;NM_001166687.2,NM_001166688.2;mRNA,mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr12:48121646:48123647:+:PFKM,PFKM;NM_001166687.2,NM_001166688.2;mRNA,mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr12:48121646:48123647:+:PFKM,PFKM;NM_001166687.2,NM_001166688.2;mRNA,mRNA:gini	GeneCards	"#996666"	"orange"
1	Gini	chr8:85114495:85116496:+:LRRCC1;XM_047422370.1;mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr8:85114495:85116496:+:LRRCC1;XM_047422370.1;mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr8:85114495:85116496:+:LRRCC1;XM_047422370.1;mRNA:gini	GeneCards	"#996666"	"orange"
0	Gini	chr6:31651170:31653171:-:BAG6,BAG6,BAG6,BAG6,BAG6,BAG6,BAG6,BAG6;NM_001388013.1,NM_001388014.1,NM_001388015.1,NM_001388016.1,NM_001388017.1,NM_001388018.1,NM_001388019.1,NM_001388020.1;mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr6:31651170:31653171:-:BAG6,BAG6,BAG6,BAG6,BAG6,BAG6,BAG6,BAG6;NM_001388013.1,NM_001388014.1,NM_001388015.1,NM_001388016.1,NM_001388017.1,NM_001388018.1,NM_001388019.1,NM_001388020.1;mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA:gini	dbPEC	"#996666"	"#339900"
1	TSS coverage	chr6:31651170:31653171:-:BAG6,BAG6,BAG6,BAG6,BAG6,BAG6,BAG6,BAG6;NM_001388013.1,NM_001388014.1,NM_001388015.1,NM_001388016.1,NM_001388017.1,NM_001388018.1,NM_001388019.1,NM_001388020.1;mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA:gini	GeneCards	"#996666"	"orange"
0	Gini	chr19:43801446:43803447:-:LYPD5;NM_001031749.3;mRNA:gini	cPE	"#996666"	"#003262"
1	TSS coverage	chr19:43801446:43803447:-:LYPD5;NM_001031749.3;mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr19:43801446:43803447:-:LYPD5;NM_001031749.3;mRNA:gini	GeneCards	"#996666"	"orange"
1	Gini	chr2:102355282:102357283:+:IL18R1;NM_001282399.2;mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr2:102355282:102357283:+:IL18R1;NM_001282399.2;mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr2:102355282:102357283:+:IL18R1;NM_001282399.2;mRNA:gini	GeneCards	"#996666"	"orange"
1	Gini	chr9:91410179:91412180:-:NFIL3,NFIL3;XM_047423422.1,XM_047423424.1;mRNA,mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr9:91410179:91412180:-:NFIL3,NFIL3;XM_047423422.1,XM_047423424.1;mRNA,mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr9:91410179:91412180:-:NFIL3,NFIL3;XM_047423422.1,XM_047423424.1;mRNA,mRNA:gini	GeneCards	"#996666"	"orange"
0	Gini	chr11:30016029:30018030:-:KCNA4;NM_002233.4;mRNA:gini	cPE	"#996666"	"#003262"
1	TSS coverage	chr11:30016029:30018030:-:KCNA4;NM_002233.4;mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr11:30016029:30018030:-:KCNA4;NM_002233.4;mRNA:gini	GeneCards	"#996666"	"orange"
0	Gini	chr2:60545040:60547041:-:BCL11A;XM_017004336.2;mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr2:60545040:60547041:-:BCL11A;XM_017004336.2;mRNA:gini	dbPEC	"#996666"	"#339900"
1	TSS coverage	chr2:60545040:60547041:-:BCL11A;XM_017004336.2;mRNA:gini	GeneCards	"#996666"	"orange"
0	Gini	chr9:92669130:92671131:-:IPPK,IPPK,IPPK;NM_022755.6,XM_017015041.2,XM_047423732.1;mRNA,mRNA,mRNA:gini	cPE	"#996666"	"#003262"
1	TSS coverage	chr9:92669130:92671131:-:IPPK,IPPK,IPPK;NM_022755.6,XM_017015041.2,XM_047423732.1;mRNA,mRNA,mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr9:92669130:92671131:-:IPPK,IPPK,IPPK;NM_022755.6,XM_017015041.2,XM_047423732.1;mRNA,mRNA,mRNA:gini	GeneCards	"#996666"	"orange"
1	Gini	chr2:230224635:230226636:-:SP110,SP110,SP110,SP110,SP110,SP110,SP110,SP110,SP110,SP110;NM_001185015.2,NM_001378442.1,NM_001378444.1,NM_001378445.1,NM_001378446.1,XM_011511090.4,XM_011511091.4,XM_017003968.3,XM_017003969.2,XM_024452850.2;mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr2:230224635:230226636:-:SP110,SP110,SP110,SP110,SP110,SP110,SP110,SP110,SP110,SP110;NM_001185015.2,NM_001378442.1,NM_001378444.1,NM_001378445.1,NM_001378446.1,XM_011511090.4,XM_011511091.4,XM_017003968.3,XM_017003969.2,XM_024452850.2;mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr2:230224635:230226636:-:SP110,SP110,SP110,SP110,SP110,SP110,SP110,SP110,SP110,SP110;NM_001185015.2,NM_001378442.1,NM_001378444.1,NM_001378445.1,NM_001378446.1,XM_011511090.4,XM_011511091.4,XM_017003968.3,XM_017003969.2,XM_024452850.2;mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA:gini	GeneCards	"#996666"	"orange"
0	Gini	chr3:55480397:55482398:-:WNT5A;NM_001256105.1;mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr3:55480397:55482398:-:WNT5A;NM_001256105.1;mRNA:gini	dbPEC	"#996666"	"#339900"
1	TSS coverage	chr3:55480397:55482398:-:WNT5A;NM_001256105.1;mRNA:gini	GeneCards	"#996666"	"orange"
0	Gini	chr5:179801874:179803875:-:MGAT4B;NM_054013.3;mRNA:gini	cPE	"#996666"	"#003262"
1	TSS coverage	chr5:179801874:179803875:-:MGAT4B;NM_054013.3;mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr5:179801874:179803875:-:MGAT4B;NM_054013.3;mRNA:gini	GeneCards	"#996666"	"orange"
1	Gini	chr8:86380545:86382546:+:WWP1;XM_047421284.1;mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr8:86380545:86382546:+:WWP1;XM_047421284.1;mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr8:86380545:86382546:+:WWP1;XM_047421284.1;mRNA:gini	GeneCards	"#996666"	"orange"
1	Gini	chr11:613488:615489:-:IRF7;XM_017017674.1;mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr11:613488:615489:-:IRF7;XM_017017674.1;mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr11:613488:615489:-:IRF7;XM_017017674.1;mRNA:gini	GeneCards	"#996666"	"orange"
0	Gini	chr11:1409469:1411470:+:BRSK2;NM_001282218.2;mRNA:gini	cPE	"#996666"	"#003262"
1	TSS coverage	chr11:1409469:1411470:+:BRSK2;NM_001282218.2;mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr11:1409469:1411470:+:BRSK2;NM_001282218.2;mRNA:gini	GeneCards	"#996666"	"orange"
1	Gini	chr19:48237532:48239533:-:CARD8;XM_047438458.1;mRNA:gini	cPE	"#996666"	"#003262"
1	TSS coverage	chr19:48237532:48239533:-:CARD8;XM_047438458.1;mRNA:gini	dbPEC	"#996666"	"#339900"
1	TSS coverage	chr19:48237532:48239533:-:CARD8;XM_047438458.1;mRNA:gini	GeneCards	"#996666"	"orange"
1	Gini	chr19:18322075:18324076:-:LSM4,LSM4;NM_001252129.2,NM_012321.5;mRNA,mRNA:gini	cPE	"#996666"	"#003262"
1	TSS coverage	chr19:18322075:18324076:-:LSM4,LSM4;NM_001252129.2,NM_012321.5;mRNA,mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr19:18322075:18324076:-:LSM4,LSM4;NM_001252129.2,NM_012321.5;mRNA,mRNA:gini	GeneCards	"#996666"	"orange"
1	Gini	chr9:73150864:73152865:+:ANXA1,ANXA1;NM_000700.3,XM_017014657.2;mRNA,mRNA:gini	cPE	"#996666"	"#003262"
1	TSS coverage	chr9:73150864:73152865:+:ANXA1,ANXA1;NM_000700.3,XM_017014657.2;mRNA,mRNA:gini	dbPEC	"#996666"	"#339900"
1	TSS coverage	chr9:73150864:73152865:+:ANXA1,ANXA1;NM_000700.3,XM_017014657.2;mRNA,mRNA:gini	GeneCards	"#996666"	"orange"
1	Gini	chr3:50337251:50339252:-:RASSF1;NM_170712.3;mRNA:gini	cPE	"#996666"	"#003262"
1	TSS coverage	chr3:50337251:50339252:-:RASSF1;NM_170712.3;mRNA:gini	dbPEC	"#996666"	"#339900"
1	TSS coverage	chr3:50337251:50339252:-:RASSF1;NM_170712.3;mRNA:gini	GeneCards	"#996666"	"orange"
0	Gini	chr17:59892120:59894121:+:RPS6KB1,RPS6KB1,RPS6KB1,RPS6KB1,RPS6KB1,RPS6KB1,RPS6KB1,RPS6KB1,RPS6KB1,RPS6KB1,RPS6KB1,RPS6KB1,RPS6KB1,RPS6KB1,RPS6KB1,RPS6KB1,RPS6KB1;NM_001272042.2,NM_001272043.2,NM_001272044.2,NM_001272060.2,NM_001369669.1,NM_001369670.1,NM_001369671.1,NM_001369672.1,NM_001369673.1,NM_001369674.1,NM_001369675.1,NM_001369676.1,NM_001369677.1,NM_001369678.1,NM_001369679.1,NM_003161.4,XM_011525102.4;mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA:gini	cPE	"#996666"	"#003262"
1	TSS coverage	chr17:59892120:59894121:+:RPS6KB1,RPS6KB1,RPS6KB1,RPS6KB1,RPS6KB1,RPS6KB1,RPS6KB1,RPS6KB1,RPS6KB1,RPS6KB1,RPS6KB1,RPS6KB1,RPS6KB1,RPS6KB1,RPS6KB1,RPS6KB1,RPS6KB1;NM_001272042.2,NM_001272043.2,NM_001272044.2,NM_001272060.2,NM_001369669.1,NM_001369670.1,NM_001369671.1,NM_001369672.1,NM_001369673.1,NM_001369674.1,NM_001369675.1,NM_001369676.1,NM_001369677.1,NM_001369678.1,NM_001369679.1,NM_003161.4,XM_011525102.4;mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr17:59892120:59894121:+:RPS6KB1,RPS6KB1,RPS6KB1,RPS6KB1,RPS6KB1,RPS6KB1,RPS6KB1,RPS6KB1,RPS6KB1,RPS6KB1,RPS6KB1,RPS6KB1,RPS6KB1,RPS6KB1,RPS6KB1,RPS6KB1,RPS6KB1;NM_001272042.2,NM_001272043.2,NM_001272044.2,NM_001272060.2,NM_001369669.1,NM_001369670.1,NM_001369671.1,NM_001369672.1,NM_001369673.1,NM_001369674.1,NM_001369675.1,NM_001369676.1,NM_001369677.1,NM_001369678.1,NM_001369679.1,NM_003161.4,XM_011525102.4;mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA:gini	GeneCards	"#996666"	"orange"
0	Gini	chr17:62965234:62967235:+:TANC2,TANC2,TANC2,TANC2,TANC2,TANC2,TANC2,TANC2,TANC2,TANC2,TANC2,TANC2,TANC2,TANC2,TANC2,TANC2;NM_001394998.1,NM_025185.4,XM_006721807.4,XM_006721810.4,XM_006721811.5,XM_011524597.3,XM_011524598.3,XM_011524600.3,XM_011524601.3,XM_011524602.3,XM_047435731.1,XM_047435732.1,XM_047435733.1,XM_047435734.1,XM_047435736.1,XM_047435738.1;mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA:gini	cPE	"#996666"	"#003262"
1	TSS coverage	chr17:62965234:62967235:+:TANC2,TANC2,TANC2,TANC2,TANC2,TANC2,TANC2,TANC2,TANC2,TANC2,TANC2,TANC2,TANC2,TANC2,TANC2,TANC2;NM_001394998.1,NM_025185.4,XM_006721807.4,XM_006721810.4,XM_006721811.5,XM_011524597.3,XM_011524598.3,XM_011524600.3,XM_011524601.3,XM_011524602.3,XM_047435731.1,XM_047435732.1,XM_047435733.1,XM_047435734.1,XM_047435736.1,XM_047435738.1;mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr17:62965234:62967235:+:TANC2,TANC2,TANC2,TANC2,TANC2,TANC2,TANC2,TANC2,TANC2,TANC2,TANC2,TANC2,TANC2,TANC2,TANC2,TANC2;NM_001394998.1,NM_025185.4,XM_006721807.4,XM_006721810.4,XM_006721811.5,XM_011524597.3,XM_011524598.3,XM_011524600.3,XM_011524601.3,XM_011524602.3,XM_047435731.1,XM_047435732.1,XM_047435733.1,XM_047435734.1,XM_047435736.1,XM_047435738.1;mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA:gini	GeneCards	"#996666"	"orange"
1	Gini	chr5:55858517:55860518:+:IL31RA;XM_047416701.1;mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr5:55858517:55860518:+:IL31RA;XM_047416701.1;mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr5:55858517:55860518:+:IL31RA;XM_047416701.1;mRNA:gini	GeneCards	"#996666"	"orange"
0	Gini	chr22:20015822:20017823:-:ARVCF,ARVCF,ARVCF,ARVCF,ARVCF,ARVCF,ARVCF,ARVCF,ARVCF,ARVCF,ARVCF,ARVCF,ARVCF;NM_001670.3,XM_005261242.4,XM_005261244.5,XM_006724243.4,XM_006724245.4,XM_011530179.4,XM_011530180.2,XM_011530181.2,XM_047441367.1,XM_047441368.1,XM_047441369.1,XM_047441370.1,XM_047441371.1;mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr22:20015822:20017823:-:ARVCF,ARVCF,ARVCF,ARVCF,ARVCF,ARVCF,ARVCF,ARVCF,ARVCF,ARVCF,ARVCF,ARVCF,ARVCF;NM_001670.3,XM_005261242.4,XM_005261244.5,XM_006724243.4,XM_006724245.4,XM_011530179.4,XM_011530180.2,XM_011530181.2,XM_047441367.1,XM_047441368.1,XM_047441369.1,XM_047441370.1,XM_047441371.1;mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA:gini	dbPEC	"#996666"	"#339900"
1	TSS coverage	chr22:20015822:20017823:-:ARVCF,ARVCF,ARVCF,ARVCF,ARVCF,ARVCF,ARVCF,ARVCF,ARVCF,ARVCF,ARVCF,ARVCF,ARVCF;NM_001670.3,XM_005261242.4,XM_005261244.5,XM_006724243.4,XM_006724245.4,XM_011530179.4,XM_011530180.2,XM_011530181.2,XM_047441367.1,XM_047441368.1,XM_047441369.1,XM_047441370.1,XM_047441371.1;mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA:gini	GeneCards	"#996666"	"orange"
1	Gini	chr5:55858519:55860520:+:IL31RA;XM_047416700.1;mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr5:55858519:55860520:+:IL31RA;XM_047416700.1;mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr5:55858519:55860520:+:IL31RA;XM_047416700.1;mRNA:gini	GeneCards	"#996666"	"orange"
1	Gini	chr10:30433183:30435184:+:MAP3K8;NM_005204.4;mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr10:30433183:30435184:+:MAP3K8;NM_005204.4;mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr10:30433183:30435184:+:MAP3K8;NM_005204.4;mRNA:gini	GeneCards	"#996666"	"orange"
0	Gini	chr6:31651389:31653390:-:BAG6,BAG6,BAG6,BAG6,BAG6,BAG6,BAG6,BAG6,BAG6,BAG6,BAG6,BAG6,BAG6,BAG6,BAG6,BAG6,BAG6,BAG6,BAG6,BAG6,BAG6;NM_001098534.2,NM_001387997.1,NM_001387998.1,NM_001387999.1,NM_001388000.1,NM_001388001.1,NM_001388002.1,NM_001388003.1,NM_001388004.1,NM_001388005.1,NM_001388006.1,NM_001388007.1,NM_001388008.1,NM_001388009.1,NM_001388010.1,NM_001388011.1,NM_001388012.1,XM_047419338.1,XM_047419343.1,XM_047419345.1,XM_047419347.1;mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr6:31651389:31653390:-:BAG6,BAG6,BAG6,BAG6,BAG6,BAG6,BAG6,BAG6,BAG6,BAG6,BAG6,BAG6,BAG6,BAG6,BAG6,BAG6,BAG6,BAG6,BAG6,BAG6,BAG6;NM_001098534.2,NM_001387997.1,NM_001387998.1,NM_001387999.1,NM_001388000.1,NM_001388001.1,NM_001388002.1,NM_001388003.1,NM_001388004.1,NM_001388005.1,NM_001388006.1,NM_001388007.1,NM_001388008.1,NM_001388009.1,NM_001388010.1,NM_001388011.1,NM_001388012.1,XM_047419338.1,XM_047419343.1,XM_047419345.1,XM_047419347.1;mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA:gini	dbPEC	"#996666"	"#339900"
1	TSS coverage	chr6:31651389:31653390:-:BAG6,BAG6,BAG6,BAG6,BAG6,BAG6,BAG6,BAG6,BAG6,BAG6,BAG6,BAG6,BAG6,BAG6,BAG6,BAG6,BAG6,BAG6,BAG6,BAG6,BAG6;NM_001098534.2,NM_001387997.1,NM_001387998.1,NM_001387999.1,NM_001388000.1,NM_001388001.1,NM_001388002.1,NM_001388003.1,NM_001388004.1,NM_001388005.1,NM_001388006.1,NM_001388007.1,NM_001388008.1,NM_001388009.1,NM_001388010.1,NM_001388011.1,NM_001388012.1,XM_047419338.1,XM_047419343.1,XM_047419345.1,XM_047419347.1;mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA:gini	GeneCards	"#996666"	"orange"
1	Gini	chr7:134890457:134892458:+:CALD1,CALD1,CALD1,CALD1,CALD1,CALD1,CALD1,CALD1,CALD1;NM_033139.4,NM_033140.4,XM_017012654.3,XM_047420862.1,XM_047420863.1,XM_047420868.1,XM_047420869.1,XM_047420877.1,XM_047420878.1;mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr7:134890457:134892458:+:CALD1,CALD1,CALD1,CALD1,CALD1,CALD1,CALD1,CALD1,CALD1;NM_033139.4,NM_033140.4,XM_017012654.3,XM_047420862.1,XM_047420863.1,XM_047420868.1,XM_047420869.1,XM_047420877.1,XM_047420878.1;mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr7:134890457:134892458:+:CALD1,CALD1,CALD1,CALD1,CALD1,CALD1,CALD1,CALD1,CALD1;NM_033139.4,NM_033140.4,XM_017012654.3,XM_047420862.1,XM_047420863.1,XM_047420868.1,XM_047420869.1,XM_047420877.1,XM_047420878.1;mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA:gini	GeneCards	"#996666"	"orange"
1	Gini	chr17:44110264:44112265:-:HDAC5;XM_047435053.1;mRNA:gini	cPE	"#996666"	"#003262"
1	TSS coverage	chr17:44110264:44112265:-:HDAC5;XM_047435053.1;mRNA:gini	dbPEC	"#996666"	"#339900"
1	TSS coverage	chr17:44110264:44112265:-:HDAC5;XM_047435053.1;mRNA:gini	GeneCards	"#996666"	"orange"
1	Gini	chr1:27625250:27627251:-:FGR;NM_001042747.2;mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr1:27625250:27627251:-:FGR;NM_001042747.2;mRNA:gini	dbPEC	"#996666"	"#339900"
1	TSS coverage	chr1:27625250:27627251:-:FGR;NM_001042747.2;mRNA:gini	GeneCards	"#996666"	"orange"
1	Gini	chr16:23523358:23525359:-:GGA2;XM_047433801.1;mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr16:23523358:23525359:-:GGA2;XM_047433801.1;mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr16:23523358:23525359:-:GGA2;XM_047433801.1;mRNA:gini	GeneCards	"#996666"	"orange"
1	Gini	chr16:47460245:47462246:-:ITFG1;NM_001305002.2;mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr16:47460245:47462246:-:ITFG1;NM_001305002.2;mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr16:47460245:47462246:-:ITFG1;NM_001305002.2;mRNA:gini	GeneCards	"#996666"	"orange"
1	Gini	chr9:99103037:99105038:+:TGFBR1;XM_011518949.3;mRNA:gini	cPE	"#996666"	"#003262"
1	TSS coverage	chr9:99103037:99105038:+:TGFBR1;XM_011518949.3;mRNA:gini	dbPEC	"#996666"	"#339900"
1	TSS coverage	chr9:99103037:99105038:+:TGFBR1;XM_011518949.3;mRNA:gini	GeneCards	"#996666"	"orange"
1	Gini	chr2:45977072:45979073:+:PRKCE;XM_011532982.3;mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr2:45977072:45979073:+:PRKCE;XM_011532982.3;mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr2:45977072:45979073:+:PRKCE;XM_011532982.3;mRNA:gini	GeneCards	"#996666"	"orange"
1	Gini	chr1:160710821:160712822:-:CD48,CD48,CD48,CD48;NM_001256030.2,NM_001778.4,XM_005245625.1,XM_017002867.3;mRNA,mRNA,mRNA,mRNA:gini	cPE	"#996666"	"#003262"
1	TSS coverage	chr1:160710821:160712822:-:CD48,CD48,CD48,CD48;NM_001256030.2,NM_001778.4,XM_005245625.1,XM_017002867.3;mRNA,mRNA,mRNA,mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr1:160710821:160712822:-:CD48,CD48,CD48,CD48;NM_001256030.2,NM_001778.4,XM_005245625.1,XM_017002867.3;mRNA,mRNA,mRNA,mRNA:gini	GeneCards	"#996666"	"orange"
0	Gini	chr11:2928419:2930420:-:PHLDA2;NM_003311.4;mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr11:2928419:2930420:-:PHLDA2;NM_003311.4;mRNA:gini	dbPEC	"#996666"	"#339900"
1	TSS coverage	chr11:2928419:2930420:-:PHLDA2;NM_003311.4;mRNA:gini	GeneCards	"#996666"	"orange"
0	Gini	chr9:133635362:133637363:+:DBH;NM_000787.4;mRNA:gini	cPE	"#996666"	"#003262"
