n	features	TSS	database	col1	col2
1	Gini	chr3:37242270:37244271:+:GOLGA4,GOLGA4,GOLGA4,GOLGA4,GOLGA4,GOLGA4,GOLGA4,GOLGA4,GOLGA4,GOLGA4,GOLGA4,GOLGA4,GOLGA4,GOLGA4,GOLGA4,GOLGA4,GOLGA4,GOLGA4,GOLGA4,GOLGA4,GOLGA4;NM_001172713.2,NM_002078.5,XM_005265069.4,XM_005265070.4,XM_005265071.4,XM_005265072.4,XM_005265073.2,XM_005265074.2,XM_005265075.2,XM_006713110.3,XM_017006184.2,XM_017006187.2,XM_017006188.2,XM_024453457.2,XM_047447980.1,XM_047447981.1,XM_047447982.1,XM_047447983.1,XM_047447984.1,XM_047447985.1,XM_047447986.1;mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr3:37242270:37244271:+:GOLGA4,GOLGA4,GOLGA4,GOLGA4,GOLGA4,GOLGA4,GOLGA4,GOLGA4,GOLGA4,GOLGA4,GOLGA4,GOLGA4,GOLGA4,GOLGA4,GOLGA4,GOLGA4,GOLGA4,GOLGA4,GOLGA4,GOLGA4,GOLGA4;NM_001172713.2,NM_002078.5,XM_005265069.4,XM_005265070.4,XM_005265071.4,XM_005265072.4,XM_005265073.2,XM_005265074.2,XM_005265075.2,XM_006713110.3,XM_017006184.2,XM_017006187.2,XM_017006188.2,XM_024453457.2,XM_047447980.1,XM_047447981.1,XM_047447982.1,XM_047447983.1,XM_047447984.1,XM_047447985.1,XM_047447986.1;mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr3:37242270:37244271:+:GOLGA4,GOLGA4,GOLGA4,GOLGA4,GOLGA4,GOLGA4,GOLGA4,GOLGA4,GOLGA4,GOLGA4,GOLGA4,GOLGA4,GOLGA4,GOLGA4,GOLGA4,GOLGA4,GOLGA4,GOLGA4,GOLGA4,GOLGA4,GOLGA4;NM_001172713.2,NM_002078.5,XM_005265069.4,XM_005265070.4,XM_005265071.4,XM_005265072.4,XM_005265073.2,XM_005265074.2,XM_005265075.2,XM_006713110.3,XM_017006184.2,XM_017006187.2,XM_017006188.2,XM_024453457.2,XM_047447980.1,XM_047447981.1,XM_047447982.1,XM_047447983.1,XM_047447984.1,XM_047447985.1,XM_047447986.1;mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA:gini	GeneCards	"#996666"	"orange"
1	Gini	chr12:70753607:70755608:-:PTPRR;NM_130846.3;mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr12:70753607:70755608:-:PTPRR;NM_130846.3;mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr12:70753607:70755608:-:PTPRR;NM_130846.3;mRNA:gini	GeneCards	"#996666"	"orange"
1	Gini	chr17:39777224:39779225:-:IKZF3;NM_001284516.1;mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr17:39777224:39779225:-:IKZF3;NM_001284516.1;mRNA:gini	dbPEC	"#996666"	"#339900"
1	TSS coverage	chr17:39777224:39779225:-:IKZF3;NM_001284516.1;mRNA:gini	GeneCards	"#996666"	"orange"
1	Gini	chr7:13988665:13990666:-:ETV1,ETV1,ETV1;NM_001163147.2,NM_001370556.1,NM_004956.5;mRNA,mRNA,mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr7:13988665:13990666:-:ETV1,ETV1,ETV1;NM_001163147.2,NM_001370556.1,NM_004956.5;mRNA,mRNA,mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr7:13988665:13990666:-:ETV1,ETV1,ETV1;NM_001163147.2,NM_001370556.1,NM_004956.5;mRNA,mRNA,mRNA:gini	GeneCards	"#996666"	"orange"
0	Gini	chr3:194470322:194472323:-:ATP13A3;XM_005269357.4;mRNA:gini	cPE	"#996666"	"#003262"
1	TSS coverage	chr3:194470322:194472323:-:ATP13A3;XM_005269357.4;mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr3:194470322:194472323:-:ATP13A3;XM_005269357.4;mRNA:gini	GeneCards	"#996666"	"orange"
1	Gini	chr7:50369043:50371044:+:IKZF1;XM_047419743.1;mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr7:50369043:50371044:+:IKZF1;XM_047419743.1;mRNA:gini	dbPEC	"#996666"	"#339900"
1	TSS coverage	chr7:50369043:50371044:+:IKZF1;XM_047419743.1;mRNA:gini	GeneCards	"#996666"	"orange"
0	Gini	chr4:105145875:105147876:+:TET2,TET2,TET2,TET2,TET2,TET2,TET2,TET2,TET2,TET2;NM_001127208.3,XM_005263082.4,XM_006714242.4,XM_017008319.2,XM_024454102.2,XM_047415839.1,XM_047415840.1,XM_047415841.1,XM_047415842.1,XM_047415843.1;mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr4:105145875:105147876:+:TET2,TET2,TET2,TET2,TET2,TET2,TET2,TET2,TET2,TET2;NM_001127208.3,XM_005263082.4,XM_006714242.4,XM_017008319.2,XM_024454102.2,XM_047415839.1,XM_047415840.1,XM_047415841.1,XM_047415842.1,XM_047415843.1;mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA:gini	dbPEC	"#996666"	"#339900"
1	TSS coverage	chr4:105145875:105147876:+:TET2,TET2,TET2,TET2,TET2,TET2,TET2,TET2,TET2,TET2;NM_001127208.3,XM_005263082.4,XM_006714242.4,XM_017008319.2,XM_024454102.2,XM_047415839.1,XM_047415840.1,XM_047415841.1,XM_047415842.1,XM_047415843.1;mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA:gini	GeneCards	"#996666"	"orange"
1	Gini	chr7:99560897:99562898:+:ZNF655;XM_047420830.1;mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr7:99560897:99562898:+:ZNF655;XM_047420830.1;mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr7:99560897:99562898:+:ZNF655;XM_047420830.1;mRNA:gini	GeneCards	"#996666"	"orange"
0	Gini	chr11:64224868:64226869:-:TRPT1;NM_001160393.1;mRNA:gini	cPE	"#996666"	"#003262"
1	TSS coverage	chr11:64224868:64226869:-:TRPT1;NM_001160393.1;mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr11:64224868:64226869:-:TRPT1;NM_001160393.1;mRNA:gini	GeneCards	"#996666"	"orange"
0	Gini	chr14:64956966:64958967:-:RAB15;XM_024449577.2;mRNA:gini	cPE	"#996666"	"#003262"
1	TSS coverage	chr14:64956966:64958967:-:RAB15;XM_024449577.2;mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr14:64956966:64958967:-:RAB15;XM_024449577.2;mRNA:gini	GeneCards	"#996666"	"orange"
0	Gini	chr5:100902281:100904282:-:ST8SIA4,ST8SIA4,ST8SIA4,ST8SIA4;NM_005668.6,NM_175052.3,XM_005272078.4,XM_011543630.3;mRNA,mRNA,mRNA,mRNA:gini	cPE	"#996666"	"#003262"
1	TSS coverage	chr5:100902281:100904282:-:ST8SIA4,ST8SIA4,ST8SIA4,ST8SIA4;NM_005668.6,NM_175052.3,XM_005272078.4,XM_011543630.3;mRNA,mRNA,mRNA,mRNA:gini	dbPEC	"#996666"	"#339900"
1	TSS coverage	chr5:100902281:100904282:-:ST8SIA4,ST8SIA4,ST8SIA4,ST8SIA4;NM_005668.6,NM_175052.3,XM_005272078.4,XM_011543630.3;mRNA,mRNA,mRNA,mRNA:gini	GeneCards	"#996666"	"orange"
0	Gini	chr14:70416089:70418090:-:SYNJ2BP-COX16,SYNJ2BP-COX16,SYNJ2BP-COX16,SYNJ2BP;NM_001202547.2,NM_001202548.2,NM_001202549.2,NM_018373.3;mRNA,mRNA,mRNA,mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr14:70416089:70418090:-:SYNJ2BP-COX16,SYNJ2BP-COX16,SYNJ2BP-COX16,SYNJ2BP;NM_001202547.2,NM_001202548.2,NM_001202549.2,NM_018373.3;mRNA,mRNA,mRNA,mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr14:70416089:70418090:-:SYNJ2BP-COX16,SYNJ2BP-COX16,SYNJ2BP-COX16,SYNJ2BP;NM_001202547.2,NM_001202548.2,NM_001202549.2,NM_018373.3;mRNA,mRNA,mRNA,mRNA:gini	GeneCards	"#996666"	"orange"
1	Gini	chr7:50351642:50353643:+:IKZF1,IKZF1;XM_047419741.1,XM_047419742.1;mRNA,mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr7:50351642:50353643:+:IKZF1,IKZF1;XM_047419741.1,XM_047419742.1;mRNA,mRNA:gini	dbPEC	"#996666"	"#339900"
1	TSS coverage	chr7:50351642:50353643:+:IKZF1,IKZF1;XM_047419741.1,XM_047419742.1;mRNA,mRNA:gini	GeneCards	"#996666"	"orange"
1	Gini	chr1:150320532:150322533:+:PRPF3,PRPF3;NM_004698.4,XM_047433995.1;mRNA,mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr1:150320532:150322533:+:PRPF3,PRPF3;NM_004698.4,XM_047433995.1;mRNA,mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr1:150320532:150322533:+:PRPF3,PRPF3;NM_004698.4,XM_047433995.1;mRNA,mRNA:gini	GeneCards	"#996666"	"orange"
0	Gini	chr2:233616632:233618633:+:UGT1A8;NM_019076.5;mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr2:233616632:233618633:+:UGT1A8;NM_019076.5;mRNA:gini	dbPEC	"#996666"	"#339900"
1	TSS coverage	chr2:233616632:233618633:+:UGT1A8;NM_019076.5;mRNA:gini	GeneCards	"#996666"	"orange"
1	Gini	chr7:77563777:77565778:+:PTPN12,PTPN12;XM_047420673.1,XM_047420674.1;mRNA,mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr7:77563777:77565778:+:PTPN12,PTPN12;XM_047420673.1,XM_047420674.1;mRNA,mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr7:77563777:77565778:+:PTPN12,PTPN12;XM_047420673.1,XM_047420674.1;mRNA,mRNA:gini	GeneCards	"#996666"	"orange"
1	Gini	chr18:69946872:69948873:-:CD226,CD226;NM_001303618.2,XM_047437276.1;mRNA,mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr18:69946872:69948873:-:CD226,CD226;NM_001303618.2,XM_047437276.1;mRNA,mRNA:gini	dbPEC	"#996666"	"#339900"
1	TSS coverage	chr18:69946872:69948873:-:CD226,CD226;NM_001303618.2,XM_047437276.1;mRNA,mRNA:gini	GeneCards	"#996666"	"orange"
0	Gini	chr3:169144057:169146058:-:MECOM,MECOM,MECOM;XM_047447681.1,XM_047447683.1,XM_047447684.1;mRNA,mRNA,mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr3:169144057:169146058:-:MECOM,MECOM,MECOM;XM_047447681.1,XM_047447683.1,XM_047447684.1;mRNA,mRNA,mRNA:gini	dbPEC	"#996666"	"#339900"
1	TSS coverage	chr3:169144057:169146058:-:MECOM,MECOM,MECOM;XM_047447681.1,XM_047447683.1,XM_047447684.1;mRNA,mRNA,mRNA:gini	GeneCards	"#996666"	"orange"
0	Gini	chr9:133420169:133422170:+:ADAMTS13;XM_017014232.2;mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr9:133420169:133422170:+:ADAMTS13;XM_017014232.2;mRNA:gini	dbPEC	"#996666"	"#339900"
1	TSS coverage	chr9:133420169:133422170:+:ADAMTS13;XM_017014232.2;mRNA:gini	GeneCards	"#996666"	"orange"
0	Gini	chr2:61944094:61946095:+:COMMD1;XM_011532559.3;mRNA:gini	cPE	"#996666"	"#003262"
1	TSS coverage	chr2:61944094:61946095:+:COMMD1;XM_011532559.3;mRNA:gini	dbPEC	"#996666"	"#339900"
1	TSS coverage	chr2:61944094:61946095:+:COMMD1;XM_011532559.3;mRNA:gini	GeneCards	"#996666"	"orange"
1	Gini	chr4:102824861:102826862:-:UBE2D3;NM_001300795.2;mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr4:102824861:102826862:-:UBE2D3;NM_001300795.2;mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr4:102824861:102826862:-:UBE2D3;NM_001300795.2;mRNA:gini	GeneCards	"#996666"	"orange"
0	Gini	chr1:237041183:237043184:+:RYR2,RYR2,RYR2,RYR2,RYR2,RYR2,RYR2,RYR2,RYR2,RYR2,RYR2,RYR2,RYR2,RYR2,RYR2,RYR2;NM_001035.3,XM_006711802.4,XM_006711803.4,XM_006711804.4,XM_006711805.4,XM_006711806.4,XM_006711807.4,XM_006711808.4,XM_006711810.4,XM_017002028.2,XM_047427317.1,XM_047427329.1,XM_047427333.1,XM_047427336.1,XM_047427337.1,XM_047427341.1;mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA:gini	cPE	"#996666"	"#003262"
1	TSS coverage	chr1:237041183:237043184:+:RYR2,RYR2,RYR2,RYR2,RYR2,RYR2,RYR2,RYR2,RYR2,RYR2,RYR2,RYR2,RYR2,RYR2,RYR2,RYR2;NM_001035.3,XM_006711802.4,XM_006711803.4,XM_006711804.4,XM_006711805.4,XM_006711806.4,XM_006711807.4,XM_006711808.4,XM_006711810.4,XM_017002028.2,XM_047427317.1,XM_047427329.1,XM_047427333.1,XM_047427336.1,XM_047427337.1,XM_047427341.1;mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr1:237041183:237043184:+:RYR2,RYR2,RYR2,RYR2,RYR2,RYR2,RYR2,RYR2,RYR2,RYR2,RYR2,RYR2,RYR2,RYR2,RYR2,RYR2;NM_001035.3,XM_006711802.4,XM_006711803.4,XM_006711804.4,XM_006711805.4,XM_006711806.4,XM_006711807.4,XM_006711808.4,XM_006711810.4,XM_017002028.2,XM_047427317.1,XM_047427329.1,XM_047427333.1,XM_047427336.1,XM_047427337.1,XM_047427341.1;mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA:gini	GeneCards	"#996666"	"orange"
1	Gini	chr4:153151333:153153334:+:TRIM2,TRIM2,TRIM2,TRIM2,TRIM2;NM_001351056.2,NM_001375513.1,NM_001375514.1,XM_011531796.4,XM_017007948.3;mRNA,mRNA,mRNA,mRNA,mRNA:gini	cPE	"#996666"	"#003262"
1	TSS coverage	chr4:153151333:153153334:+:TRIM2,TRIM2,TRIM2,TRIM2,TRIM2;NM_001351056.2,NM_001375513.1,NM_001375514.1,XM_011531796.4,XM_017007948.3;mRNA,mRNA,mRNA,mRNA,mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr4:153151333:153153334:+:TRIM2,TRIM2,TRIM2,TRIM2,TRIM2;NM_001351056.2,NM_001375513.1,NM_001375514.1,XM_011531796.4,XM_017007948.3;mRNA,mRNA,mRNA,mRNA,mRNA:gini	GeneCards	"#996666"	"orange"
1	Gini	chr1:209757497:209759498:+:TRAF3IP3;NM_001320143.2;mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr1:209757497:209759498:+:TRAF3IP3;NM_001320143.2;mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr1:209757497:209759498:+:TRAF3IP3;NM_001320143.2;mRNA:gini	GeneCards	"#996666"	"orange"
0	Gini	chr5:43312411:43314412:-:HMGCS1,HMGCS1,HMGCS1,HMGCS1,HMGCS1,HMGCS1;NM_001098272.3,NM_001324220.2,NM_001324222.2,NM_001324223.2,NM_001324224.2,NM_002130.8;mRNA,mRNA,mRNA,mRNA,mRNA,mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr5:43312411:43314412:-:HMGCS1,HMGCS1,HMGCS1,HMGCS1,HMGCS1,HMGCS1;NM_001098272.3,NM_001324220.2,NM_001324222.2,NM_001324223.2,NM_001324224.2,NM_002130.8;mRNA,mRNA,mRNA,mRNA,mRNA,mRNA:gini	dbPEC	"#996666"	"#339900"
1	TSS coverage	chr5:43312411:43314412:-:HMGCS1,HMGCS1,HMGCS1,HMGCS1,HMGCS1,HMGCS1;NM_001098272.3,NM_001324220.2,NM_001324222.2,NM_001324223.2,NM_001324224.2,NM_002130.8;mRNA,mRNA,mRNA,mRNA,mRNA,mRNA:gini	GeneCards	"#996666"	"orange"
0	Gini	chr13:101451674:101453675:+:ITGBL1,ITGBL1,ITGBL1,ITGBL1;NM_001271754.2,NM_001271755.2,NM_004791.3,XM_005254100.6;mRNA,mRNA,mRNA,mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr13:101451674:101453675:+:ITGBL1,ITGBL1,ITGBL1,ITGBL1;NM_001271754.2,NM_001271755.2,NM_004791.3,XM_005254100.6;mRNA,mRNA,mRNA,mRNA:gini	dbPEC	"#996666"	"#339900"
1	TSS coverage	chr13:101451674:101453675:+:ITGBL1,ITGBL1,ITGBL1,ITGBL1;NM_001271754.2,NM_001271755.2,NM_004791.3,XM_005254100.6;mRNA,mRNA,mRNA,mRNA:gini	GeneCards	"#996666"	"orange"
0	Gini	chr6:122652345:122654346:+:PKIB;XM_047419004.1;mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr6:122652345:122654346:+:PKIB;XM_047419004.1;mRNA:gini	dbPEC	"#996666"	"#339900"
1	TSS coverage	chr6:122652345:122654346:+:PKIB;XM_047419004.1;mRNA:gini	GeneCards	"#996666"	"orange"
1	Gini	chr16:2123190:2125191:-:PKD1,PKD1;XM_011522528.4,XM_011522529.3;mRNA,mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr16:2123190:2125191:-:PKD1,PKD1;XM_011522528.4,XM_011522529.3;mRNA,mRNA:gini	dbPEC	"#996666"	"#339900"
1	TSS coverage	chr16:2123190:2125191:-:PKD1,PKD1;XM_011522528.4,XM_011522529.3;mRNA,mRNA:gini	GeneCards	"#996666"	"orange"
1	Gini	chr14:103457768:103459769:+:MARK3;XM_047431395.1;mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr14:103457768:103459769:+:MARK3;XM_047431395.1;mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr14:103457768:103459769:+:MARK3;XM_047431395.1;mRNA:gini	GeneCards	"#996666"	"orange"
1	Gini	chr17:66490872:66492873:+:PRKCA;XM_017024837.2;mRNA:gini	cPE	"#996666"	"#003262"
1	TSS coverage	chr17:66490872:66492873:+:PRKCA;XM_017024837.2;mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr17:66490872:66492873:+:PRKCA;XM_017024837.2;mRNA:gini	GeneCards	"#996666"	"orange"
0	Gini	chr6:31009473:31011474:+:MUC22;NM_001395414.1;mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr6:31009473:31011474:+:MUC22;NM_001395414.1;mRNA:gini	dbPEC	"#996666"	"#339900"
1	TSS coverage	chr6:31009473:31011474:+:MUC22;NM_001395414.1;mRNA:gini	GeneCards	"#996666"	"orange"
1	Gini	chr3:48925392:48927393:+:ARIH2;XM_047447267.1;mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr3:48925392:48927393:+:ARIH2;XM_047447267.1;mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr3:48925392:48927393:+:ARIH2;XM_047447267.1;mRNA:gini	GeneCards	"#996666"	"orange"
0	Gini	chr11:72215793:72217794:+:FOLR2,FOLR2,FOLR2,FOLR2,FOLR2;NM_000803.5,NM_001113534.2,NM_001113535.2,NM_001113536.2,XM_047426683.1;mRNA,mRNA,mRNA,mRNA,mRNA:gini	cPE	"#996666"	"#003262"
1	TSS coverage	chr11:72215793:72217794:+:FOLR2,FOLR2,FOLR2,FOLR2,FOLR2;NM_000803.5,NM_001113534.2,NM_001113535.2,NM_001113536.2,XM_047426683.1;mRNA,mRNA,mRNA,mRNA,mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr11:72215793:72217794:+:FOLR2,FOLR2,FOLR2,FOLR2,FOLR2;NM_000803.5,NM_001113534.2,NM_001113535.2,NM_001113536.2,XM_047426683.1;mRNA,mRNA,mRNA,mRNA,mRNA:gini	GeneCards	"#996666"	"orange"
0	Gini	chr9:136382514:136384515:-:SNAPC4;XM_006717244.3;mRNA:gini	cPE	"#996666"	"#003262"
1	TSS coverage	chr9:136382514:136384515:-:SNAPC4;XM_006717244.3;mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr9:136382514:136384515:-:SNAPC4;XM_006717244.3;mRNA:gini	GeneCards	"#996666"	"orange"
0	Gini	chr11:64776760:64778761:-:SF1;NM_001178031.3;mRNA:gini	cPE	"#996666"	"#003262"
1	TSS coverage	chr11:64776760:64778761:-:SF1;NM_001178031.3;mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr11:64776760:64778761:-:SF1;NM_001178031.3;mRNA:gini	GeneCards	"#996666"	"orange"
1	Gini	chr22:45971540:45973541:-:WNT7B;XM_011530366.2;mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr22:45971540:45973541:-:WNT7B;XM_011530366.2;mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr22:45971540:45973541:-:WNT7B;XM_011530366.2;mRNA:gini	GeneCards	"#996666"	"orange"
0	Gini	chr17:47895235:47897236:+:SP2,SP2,SP2,SP2,SP2,SP2,SP2,SP2,SP2,SP2,SP2,SP2,SP2,SP2,SP2;NM_003110.6,XM_006722023.3,XM_006722025.3,XM_006722027.3,XM_011525139.3,XM_011525143.2,XM_017024968.2,XM_047436569.1,XM_047436570.1,XM_047436571.1,XM_047436572.1,XM_047436573.1,XM_047436575.1,XM_047436576.1,XM_047436577.1;mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA:gini	cPE	"#996666"	"#003262"
1	TSS coverage	chr17:47895235:47897236:+:SP2,SP2,SP2,SP2,SP2,SP2,SP2,SP2,SP2,SP2,SP2,SP2,SP2,SP2,SP2;NM_003110.6,XM_006722023.3,XM_006722025.3,XM_006722027.3,XM_011525139.3,XM_011525143.2,XM_017024968.2,XM_047436569.1,XM_047436570.1,XM_047436571.1,XM_047436572.1,XM_047436573.1,XM_047436575.1,XM_047436576.1,XM_047436577.1;mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr17:47895235:47897236:+:SP2,SP2,SP2,SP2,SP2,SP2,SP2,SP2,SP2,SP2,SP2,SP2,SP2,SP2,SP2;NM_003110.6,XM_006722023.3,XM_006722025.3,XM_006722027.3,XM_011525139.3,XM_011525143.2,XM_017024968.2,XM_047436569.1,XM_047436570.1,XM_047436571.1,XM_047436572.1,XM_047436573.1,XM_047436575.1,XM_047436576.1,XM_047436577.1;mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA:gini	GeneCards	"#996666"	"orange"
0	Gini	chr16:69630671:69632672:+:NFAT5,NFAT5,NFAT5,NFAT5,NFAT5,NFAT5;XM_017022872.3,XM_047433510.1,XM_047433512.1,XM_047433513.1,XM_047433514.1,XM_047433515.1;mRNA,mRNA,mRNA,mRNA,mRNA,mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr16:69630671:69632672:+:NFAT5,NFAT5,NFAT5,NFAT5,NFAT5,NFAT5;XM_017022872.3,XM_047433510.1,XM_047433512.1,XM_047433513.1,XM_047433514.1,XM_047433515.1;mRNA,mRNA,mRNA,mRNA,mRNA,mRNA:gini	dbPEC	"#996666"	"#339900"
1	TSS coverage	chr16:69630671:69632672:+:NFAT5,NFAT5,NFAT5,NFAT5,NFAT5,NFAT5;XM_017022872.3,XM_047433510.1,XM_047433512.1,XM_047433513.1,XM_047433514.1,XM_047433515.1;mRNA,mRNA,mRNA,mRNA,mRNA,mRNA:gini	GeneCards	"#996666"	"orange"
1	Gini	chr12:14928131:14930132:-:ERP27;NM_001300784.2;mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr12:14928131:14930132:-:ERP27;NM_001300784.2;mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr12:14928131:14930132:-:ERP27;NM_001300784.2;mRNA:gini	GeneCards	"#996666"	"orange"
1	Gini	chr15:91016875:91018876:-:VPS33B;XM_047432383.1;mRNA:gini	cPE	"#996666"	"#003262"
1	TSS coverage	chr15:91016875:91018876:-:VPS33B;XM_047432383.1;mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr15:91016875:91018876:-:VPS33B;XM_047432383.1;mRNA:gini	GeneCards	"#996666"	"orange"
0	Gini	chr12:89666756:89668757:-:ATP2B1;XM_047428891.1;mRNA:gini	cPE	"#996666"	"#003262"
1	TSS coverage	chr12:89666756:89668757:-:ATP2B1;XM_047428891.1;mRNA:gini	dbPEC	"#996666"	"#339900"
1	TSS coverage	chr12:89666756:89668757:-:ATP2B1;XM_047428891.1;mRNA:gini	GeneCards	"#996666"	"orange"
1	Gini	chr14:105247474:105249475:-:BRF1,BRF1,BRF1,BRF1;XM_047431306.1,XM_047431307.1,XM_047431308.1,XM_047431310.1;mRNA,mRNA,mRNA,mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr14:105247474:105249475:-:BRF1,BRF1,BRF1,BRF1;XM_047431306.1,XM_047431307.1,XM_047431308.1,XM_047431310.1;mRNA,mRNA,mRNA,mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr14:105247474:105249475:-:BRF1,BRF1,BRF1,BRF1;XM_047431306.1,XM_047431307.1,XM_047431308.1,XM_047431310.1;mRNA,mRNA,mRNA,mRNA:gini	GeneCards	"#996666"	"orange"
1	Gini	chr16:89576551:89578552:+:CPNE7;XM_011523001.4;mRNA:gini	cPE	"#996666"	"#003262"
0	TSS coverage	chr16:89576551:89578552:+:CPNE7;XM_011523001.4;mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr16:89576551:89578552:+:CPNE7;XM_011523001.4;mRNA:gini	GeneCards	"#996666"	"orange"
0	Gini	chr10:114657274:114659275:-:ABLIM1;NM_002313.7;mRNA:gini	cPE	"#996666"	"#003262"
1	TSS coverage	chr10:114657274:114659275:-:ABLIM1;NM_002313.7;mRNA:gini	dbPEC	"#996666"	"#339900"
0	TSS coverage	chr10:114657274:114659275:-:ABLIM1;NM_002313.7;mRNA:gini	GeneCards	"#996666"	"orange"
